id,date,store_id,product_id,product_name,gmv,unit_sold,commission,roi
9188,2026-03-28,FR02RS001,29006873171,[NEW] freemir original Panci Susu 20cm Kapasitas 2.8L Anti Lengket Gagang Kayu Tahan Panas,462673.0,4,24368.78,18.986301324891933
9189,2026-03-28,FR02RS001,25720059895,[HOT] Free Gift freemir Original Wokpan 24Cm Panci Anti Lengket Serbaguna Tutup Kaca Gagang Kayu SNI,428878.0,3,14354.56,29.877474475010033
9190,2026-03-28,FR02RS001,25713575436,[HOT] freemir Original Wajan Frying Pan Anti Lengket Granit 16cm Serbaguna Tahan Lama Frypan Sarapan,419659.0,6,12588.78,33.33595471523054
9191,2026-03-28,FR02RS001,28001136966,[SPECIAL] freemir Wajan Penggorengan 20 cm Anti Lengket Premium Gagang Kayu Sintetis Frying Pan,388875.0,4,38887.5,10.0
9192,2026-03-28,FR02RS001,28404842576,freemir original Panci 20 Susu cm Anti Lengket Granite Coating Untuk Kompor Api Menyala,359119.0,3,8248.36,43.53823063008889
9193,2026-03-28,FR02RS001,19287373324,freemir original Saringan Kukusan 16/20/24 Cm Pengukus Penyaring Kukus Stainless Steel Anti Karat,320648.0,4,20109.6,15.945021283367149
9194,2026-03-28,FR02RS001,26310573921,[SPECIAL] freemir Original Bundle Set 24 Cm Wajan Kuping + frypan Anti Lengket Sharing Tutup Kaca,309600.0,1,6192.0,50.0
9195,2026-03-28,FR02RS001,42617566421,[NEW] freemir Original Panci Gemoy 20cm 2.8L Cembung Desain Unik Anti Lengket & Tumpah + Tutup Kaca,283024.0,2,22641.92,12.500000000000002
9196,2026-03-28,FR02RS001,17899535346,[HOT] freemir Wajan Kuping Granir 24Cm Dua Tutup Micropressure TInggi 10 Cm Masak Anti Lengket,266699.0,1,10667.96,25.000000000000004
9197,2026-03-28,FR02RS001,25869767998,[HOT] Freemir Wajan Frying Pan Granite Penggorengan Anti Lengket Serbaguna Gagang Kayu Tahan Panas,262628.0,3,6623.18,39.6528555769283
9198,2026-03-28,FR02RS001,22342844178,[SPECIAL] freemir Panci Gemoy Stainless 304 16cm 24cm Anti Tumpah Gagang Kayu Anti Panas + Tutup Kaca,255100.0,1,25510.0,10.0
9199,2026-03-28,FR02RS001,47054197727,[HOT] FREE GIFT freemir original Panci Granit 16 Cm Kukusan Anti Lengket Tutup Kaca MPASI Approved,251910.0,1,10076.4,25.0
9200,2026-03-28,FR02RS001,42870746908,[SPECIAL] freemir original Wokpan Stainless 304 24cm Anti Karat Gagang Silicon Anti Panas API series,247133.0,2,9885.32,25.0
9201,2026-03-28,FR02RS001,55051793020,[NEW] freemir Tatakan Panci Kompor 24cm Pelat Konduksi Pencegah Bagian Bawah Panci Hitam,242860.0,3,4857.2,50.0
9202,2026-03-28,FR02RS001,26957034297,[HOT] Original Wajan Panci Sauce Pan Granite Anti Lengket 20cm Gagang Kayu Premium Mpasi Approved,232310.0,2,4646.2,50.0
9203,2026-03-28,FR02RS001,23187407461,[SPECIAL] freemir Wajan Penggorengan Deep Frying Pot 13/20/24 Cm Anti Lengket dengan Peniris,219300.0,2,4386.0,50.0
9204,2026-03-28,FR02RS001,43876563151,[NEW 2026] freemir original Panci MPASI  Bunga 16cm Stainless 316 + Kukusan Cocok untuk Bayi dan Balita,215460.0,1,4309.2,50.0
9205,2026-03-28,FR02RS001,47355205644,[NEW] freemir Original Dandang Nasi Kukusan Stainless 3/4/5 Susun SUS 201 Penanak Ditumpuk Serbaguna,209790.0,1,2097.9,100.0
9206,2026-03-28,FR02RS001,41470715041,[NEW] freemir original Tutup Kaca Panci Micropressure Diameter 13/20/24cm,191790.0,3,10812.9,17.737147296284995
9207,2026-03-28,FR02RS001,24677271868,[SPECIAL] freemir Pisau Baja Isi 3 Pcs Anti Lengket Anti Karat Tebal,189810.0,2,5694.3,33.333333333333336
9208,2026-03-28,FR02RS001,26420219300,[HOT] freemir Original Wokpan Susu MPASI  20cm Kapasitas 1.8L Anti Lengket Gagang Tahan Panas Anti Lengket,189135.0,1,3782.7,50.0
9209,2026-03-28,FR02RS001,23735471898,freemir original Spatula Silicon Tahan Panas Gagang Kayu Anti Leleh Sendok Silikon,174588.0,4,12727.8,13.717060293216425
9210,2026-03-28,FR02RS001,25920063943,"[SPECIAL] freemir original Wajan Panci 24 Cm  Anti Lengket, Lapisan Granit + Tutup Kaca",174150.0,1,3483.0,50.0
9211,2026-03-28,FR02RS001,26884453069,freemir Original Panci Rebus Stainless 304 Minimalis 16cm Tutup Kaca Silicon Anti Lengket Anti Karat,143831.0,1,2876.62,50.0
9212,2026-03-28,FR02RS001,25650341610,[SPECIAL] freemir Wajan 30cm Panggangan BBQ Grill Pan Anti Lengket Granit Coating,131310.0,1,2626.2,50.0
9213,2026-03-28,FR02RS001,26406808975,[SPECIAL] freemir Wajan Panci Susu Cekung Anti Lengket 20 cm Gagang Tahan Panas - Black / Beige,125910.0,1,2518.2,50.00000000000001
9214,2026-03-28,FR02RS001,26401913397,freemir original Panci 16 18 Cm Anti Lengket Panci Masak Rebus Susu MPASI Multifungsi,121449.0,2,3787.28,32.06760524703745
9215,2026-03-28,FR02RS001,8476003290,freemir Piring Makan Wheat Straw Lunch Breakfast Plate Warna Warni Set 4 Pcs,116167.0,1,2323.34,50.0
9216,2026-03-28,FR02RS001,28805631528,[NEW] freemir Original Panci Kukus Rebus Stainless steel 304 1 dan 2 Susun 24CM Double Bottom Anti Karat,104715.0,1,4188.6,24.999999999999996
9217,2026-03-28,FR02RS001,27156808947,[HOT] Original freemir Panci Susu 20cm MPASI Kapasitas 1.8L Anti Lengket Gagang Tahan Panas,100816.0,1,4032.64,25.0
9218,2026-03-28,FR02RS001,23440118324,[HOT] Original freemir Wajan Frypan Penggorengan Anti Lengket 20/24 Cm Gagang Kayu Multifungsi SNI,86328.0,1,3453.12,25.0
9219,2026-03-28,FR02RS001,26756781129,[SPECIAL] freemir original Panci Susu Cekung 20 Cm Sauce Pan Anti Lengket Panci Rebus Granite Wokpan,84535.0,1,3381.4,25.0
9220,2026-03-28,FR02RS001,42772804091,[NEW] freemir original Panci Mini Stainless SUS 304 15.5cm + Tutup Kaca Gagang Kayu Anti Panas,79401.0,1,1588.02,50.0
9221,2026-03-28,FR02RS001,24051586362,[HOT] freemir Original Pisau Baja Isi 3Pcs Anti Lengket Anti Karat Tebal Super Tajam Potong Daging Tulang,79112.0,1,1582.24,50.0
9222,2026-03-28,FR02RS001,25082436753,freemir Granite Pan 16 Cm Non Stick Wajan Fry Pan Anti Lengket Penggorengan Multifungsi - Pink/White,74100.0,1,5928.0,12.5
9223,2026-03-28,FR02RS001,50402435660,[NEW 2026] freemir original Tempat Penyimpanan Makanan 1400mL Food Storage Food Grade Microwave Safe,72720.0,1,5817.6,12.5
9224,2026-03-28,FR02RS001,29667000538,[GIFT] Special Free gift,0.0,6,0.0,0.0
9225,2026-03-29,FR02RS001,20290455478,[HOT] freemir Original MPASI Panci Susu 16 Cm Anti Lengket Tutup Kaca panci set lengkap food grade,14327187.0,81,857594.32,16.706252205588303
9226,2026-03-29,FR02RS001,23184256905,[SPECIAL] freemir Original Panci Kukus Anti Lengket 24 Cm Granit Wajan Penggorengan Multifungsi SNI,4331350.0,28,410087.32,10.562018840280162
9227,2026-03-29,FR02RS001,29161554659,[SPECIAL] freemir Wajan Kuping 30 CM Jumbo Tutup Kaca Anti Lengket Granit Coating - Beige/Black,2691636.0,12,211817.24,12.707350921955173
9228,2026-03-29,FR02RS001,42870746908,[SPECIAL] freemir original Wokpan Stainless 304 24cm Anti Karat Gagang Silicon Anti Panas API series,2681238.0,18,243201.8,11.024745705007119
9229,2026-03-29,FR02RS001,21694289808,[SPECIAL KAK LILA] freemir original Panci Kuping Kuali 20 Cm Anti Lengket Tutup Kaca Granit Coating,2324383.0,18,220806.7,10.52677749361772
9230,2026-03-29,FR02RS001,18778987712,[HOT] freemir Original Wajan Penggorengan 18/20/24cm Anti Lengket Gagang Kayu Frying Pan Serbaguna SNI,2191172.0,19,65543.86,33.43062187670973
9231,2026-03-29,FR02RS001,25669769158,[SPECIAL] freemir Wajan Panci 20 CM + Kukusan Anti Lengket Tutup Kaca Non Stick Pan Beige Black,2119280.0,11,161003.6,13.162935487156808
9232,2026-03-29,FR02RS001,28056064007,[SPECIAL] freemir original Panci Susu Gemoy Granite 16 Cm Sauce Pan Anti Lengket Anti Tumpah MPASI,1653355.0,11,95665.86,17.282602173858052
9233,2026-03-29,FR02RS001,28358066387,[HOT] Original freemir Wajan Kuping Jumbo Granit 30cm Tutup Kaca Elegan Anti Lengket Serbaguna,1228577.0,6,38226.08,32.139759033623115
9234,2026-03-29,FR02RS001,22342844178,[SPECIAL] freemir Panci Gemoy Stainless 304 16cm 24cm Anti Tumpah Gagang Kayu Anti Panas + Tutup Kaca,1138373.0,7,66631.56,17.08459174601345
9235,2026-03-29,FR02RS001,27463627519,[HOT] freemir Wajan Panci Set Orkay Granite Komplit Anti Lengket Serbaguna Mpasi Approved Bergaransi,1050000.0,1,21000.0,50.0
9236,2026-03-29,FR02RS001,42970720310,[HOT] freemir Original Wajan Stainless 304 20cm Desain Gagang Tunggal Silicon Anti Panas - API Series,1017629.0,10,101762.9,10.0
9237,2026-03-29,FR02RS001,22497065519,[SPECIAL] freemir original Panci MPASI 16 Cm Bunga Anti Lengket Granit Coating + Tutup Kaca,818439.0,5,53883.9,15.188933985847349
9238,2026-03-29,FR02RS001,25720059895,[HOT] Free Gift freemir Original Wokpan 24Cm Panci Anti Lengket Serbaguna Tutup Kaca Gagang Kayu SNI,818080.0,5,23279.28,35.1419803361616
9239,2026-03-29,FR02RS001,22687852905,[HOT] Free Bonus freemir Original Bundle Panci + Frypan MPASI 16cm Anti Lengket Penggorengan Kukusan,761040.0,3,20548.8,37.03573931324457
9240,2026-03-29,FR02RS001,22330873429,freemir original Panci Kukus 3 Susun Tingkat Dandang Stainless Steel 26cm Steamer Pot + Tutup Kaca,697259.0,4,17555.46,39.71750099399275
9241,2026-03-29,FR02RS001,23258176135,[HOT] Free Gift freemir Original Wajan Panci Set 10pcs Granite 26/20/20/16Cm Anti Lengket Tutup Kaca,659120.0,1,13182.4,50.0
9242,2026-03-29,FR02RS001,25869767998,[HOT] Freemir Wajan Frying Pan Granite Penggorengan Anti Lengket Serbaguna Gagang Kayu Tahan Panas,547370.0,5,10947.4,50.0
9243,2026-03-29,FR02RS001,25700198333,[SPECIAL] freemir Original 2Pcs Panci Set Wok Pan Anti Lengket Penggorengan 20 Cm Sharing Tutup Kaca,546750.0,2,38124.0,14.341359773371105
9244,2026-03-29,FR02RS001,23166300088,[HOT] freemir original Wajan Panci Presto 24cm/30cm Serbaguna Anti Lengket Tutup Kaca Micropressure,410000.0,2,8200.0,50.0
9245,2026-03-29,FR02RS001,25713575436,[HOT] freemir Original Wajan Frying Pan Anti Lengket Granit 16cm Serbaguna Tahan Lama Frypan Sarapan,394485.0,6,14242.8,27.697152245345016
9246,2026-03-29,FR02RS001,26401913397,freemir original Panci 16 18 Cm Anti Lengket Panci Masak Rebus Susu MPASI Multifungsi,357752.0,4,13110.56,27.287316483811523
9247,2026-03-29,FR02RS001,26984119995,[SPECIAL] freemir Original Panci Kopi Rebus Minimalis 12cm 1.2L Granit Anti Lengket Handle Tahan Panas,328700.0,3,10825.0,30.364896073903
9248,2026-03-29,FR02RS001,40175118992,[HOT] Freemir original Panci Stainless 304 16cm Gagang Silicon Anti Tumpah + Tutup Kaca - Seri Api,324660.0,2,21671.4,14.981034912372989
9249,2026-03-29,FR02RS001,41828183669,[Kak Lila Exclusive] freemir Original Panci Kopi 12cm Granit Coating Gelas Kopi Anti Lengket 1.2L SNI,319700.0,3,31970.0,10.0
9250,2026-03-29,FR02RS001,26310573921,[SPECIAL] freemir Original Bundle Set 24 Cm Wajan Kuping + frypan Anti Lengket Sharing Tutup Kaca,303486.0,1,6069.72,50.0
9251,2026-03-29,FR02RS001,28001136966,[SPECIAL] freemir Wajan Penggorengan 20 cm Anti Lengket Premium Gagang Kayu Sintetis Frying Pan,301720.0,3,30172.0,10.0
9252,2026-03-29,FR02RS001,25284281901,[HOT] Free Kukusan freemir Original Bundle Wajan + Sauce Pan 20 Cm Granite Anti Lengket Foodgrade,285098.0,1,5701.96,50.0
9253,2026-03-29,FR02RS001,25764639815,[SPECIAL] freemir Original Wajan Kuping 20 Cm Anti Lengket Tutup Kaca Tebal Multifungsi,263191.0,2,21055.28,12.5
9254,2026-03-29,FR02RS001,24316785468,freemir Wajan Semi Presto 24cm Anti Lengket 2in1 Gagang Ganda Granit Coating Kapasitas Besar 3L,232110.0,1,9284.4,25.0
9255,2026-03-29,FR02RS001,41470715041,[NEW] freemir original Tutup Kaca Panci Micropressure Diameter 13/20/24cm,226175.0,3,16613.5,13.613928431697113
9256,2026-03-29,FR02RS001,42201791678,[SUS 304] freemir original Wajan Frypan 28cm Stainless Steel 304 Gagang Baja Anti Lengket Serbaguna,209987.0,1,4199.74,50.0
9257,2026-03-29,FR02RS001,9516893263,freemir Original Panci Kukus 2 Susun Penanak Nasi 20 Menit Steamer Stainless Steel 24cm + Tutup Kaca,208500.0,1,20850.0,10.0
9258,2026-03-29,FR02RS001,25082436753,freemir Granite Pan 16 Cm Non Stick Wajan Fry Pan Anti Lengket Penggorengan Multifungsi - Pink/White,203927.0,3,4078.54,50.0
9259,2026-03-29,FR02RS001,43876563151,[NEW 2026] freemir original Panci MPASI  Bunga 16cm Stainless 316 + Kukusan Cocok untuk Bayi dan Balita,184328.0,1,3686.56,50.0
9260,2026-03-29,FR02RS001,26756781129,[SPECIAL] freemir original Panci Susu Cekung 20 Cm Sauce Pan Anti Lengket Panci Rebus Granite Wokpan,174019.0,2,6960.76,25.0
9261,2026-03-29,FR02RS001,23735471898,freemir original Spatula Silicon Tahan Panas Gagang Kayu Anti Leleh Sendok Silikon,173890.0,3,4912.3,35.39889664719174
9262,2026-03-29,FR02RS001,10477411390,freemir original Bundle Wajan & Panci 20 Cm Anti Lengket + Tutup Kaca - Beige,170910.0,1,3418.2,50.0
9263,2026-03-29,FR02RS001,26856603897,freemir original Panci Gemoy Susu MPASI 16/20 Cm Anti Lengket Anti Tumpah Tutup Kaca Serbaguna,167850.0,1,3357.0,50.0
9264,2026-03-29,FR02RS001,55051793020,[NEW] freemir Tatakan Panci Kompor 24cm Pelat Konduksi Pencegah Bagian Bawah Panci Hitam,162719.0,2,5052.38,32.206405693950174
9265,2026-03-29,FR02RS001,25216972579,[SPECIAL] freemir Wajan Penggorengan Anti Lengket 24 Cm Multifungsi Gagang Kayu Anti Panas - Black,152000.0,1,6080.0,25.0
9266,2026-03-29,FR02RS001,25650341610,[SPECIAL] freemir Wajan 30cm Panggangan BBQ Grill Pan Anti Lengket Granit Coating,131124.0,1,2622.48,50.0
9267,2026-03-29,FR02RS001,23187407461,[SPECIAL] freemir Wajan Penggorengan Deep Frying Pot 13/20/24 Cm Anti Lengket dengan Peniris,125359.0,1,2507.18,50.0
9268,2026-03-29,FR02RS001,20693722763,[HOT] freemir original Wajan Panci Granit 20Cm Anti Lengket Masak Tanpa Minyak dengan Tutup Kaca,123894.0,1,4955.76,25.0
9269,2026-03-29,FR02RS001,23257623148,[HOT] freemir Original Wajan Panci Kuping Granite 24cm Tinggi 7.5cm  Masak Anti Lengket Premium SNI,107977.0,1,4319.08,25.0
9270,2026-03-29,FR02RS001,27156808947,[HOT] Original freemir Panci Susu 20cm MPASI Kapasitas 1.8L Anti Lengket Gagang Tahan Panas,100635.0,1,8050.8,12.5
9271,2026-03-29,FR02RS001,22938389269,[NEW COLOR] freemir original Frypan Wajan Penggorengan Cekung Mini 16 cm Anti Lengket Serbaguna,67545.0,1,2701.8,25.0
9272,2026-03-29,FR02RS001,24086963291,[UPGRADED] freemir original Tatakan Kukusan 16 / 24 cm Stainless Steel Steamer Multifungsi,54900.0,1,1098.0,50.0
9273,2026-03-29,FR02RS001,7830357568,freemir 4 Pcs Set Gelas Cangkir Wheat Straw Kopi Teh Susu Mug Cangkir Air minum Warna Matte Pastel,28883.0,1,577.66,50.0
9274,2026-03-29,FR02RS001,29667000538,[GIFT] Special Free gift,0.0,2,0.0,0.0
9275,2026-03-30,FR02RS001,20290455478,[HOT] freemir Original MPASI Panci Susu 16 Cm Anti Lengket Tutup Kaca panci set lengkap food grade,13805619.0,81,878770.88,15.71014619874523
9276,2026-03-30,FR02RS001,23184256905,[SPECIAL] freemir Original Panci Kukus Anti Lengket 24 Cm Granit Wajan Penggorengan Multifungsi SNI,10014726.0,63,966082.1,10.366330149373434
9277,2026-03-30,FR02RS001,29161554659,[SPECIAL] freemir Wajan Kuping 30 CM Jumbo Tutup Kaca Anti Lengket Granit Coating - Beige/Black,3484578.0,14,315183.0,11.0557295285596
9278,2026-03-30,FR02RS001,18778987712,[HOT] freemir Original Wajan Penggorengan 18/20/24cm Anti Lengket Gagang Kayu Frying Pan Serbaguna SNI,2950474.0,27,88824.24,33.21699121771264
9279,2026-03-30,FR02RS001,28358066387,[HOT] Original freemir Wajan Kuping Jumbo Granit 30cm Tutup Kaca Elegan Anti Lengket Serbaguna,1979223.0,9,55754.36,35.49898160430861
9280,2026-03-30,FR02RS001,21694289808,[SPECIAL KAK LILA] freemir original Panci Kuping Kuali 20 Cm Anti Lengket Tutup Kaca Granit Coating,1911964.0,15,184405.96,10.368233217624853
9281,2026-03-30,FR02RS001,22330873429,freemir original Panci Kukus 3 Susun Tingkat Dandang Stainless Steel 26cm Steamer Pot + Tutup Kaca,1754429.0,10,48973.28,35.824208629685415
9282,2026-03-30,FR02RS001,28056064007,[SPECIAL] freemir original Panci Susu Gemoy Granite 16 Cm Sauce Pan Anti Lengket Anti Tumpah MPASI,1534763.0,11,81772.64,18.768661498515886
9283,2026-03-30,FR02RS001,25669769158,[SPECIAL] freemir Wajan Panci 20 CM + Kukusan Anti Lengket Tutup Kaca Non Stick Pan Beige Black,1384270.0,7,58838.32,23.526674452975545
9284,2026-03-30,FR02RS001,25284281901,[HOT] Free Kukusan freemir Original Bundle Wajan + Sauce Pan 20 Cm Granite Anti Lengket Foodgrade,1218843.0,4,36535.24,33.360749785686366
9285,2026-03-30,FR02RS001,25720059895,[HOT] Free Gift freemir Original Wokpan 24Cm Panci Anti Lengket Serbaguna Tutup Kaca Gagang Kayu SNI,1128302.0,7,35039.76,32.20062009557143
9286,2026-03-30,FR02RS001,23166300088,[HOT] freemir original Wajan Panci Presto 24cm/30cm Serbaguna Anti Lengket Tutup Kaca Micropressure,1038166.0,4,34354.64,30.21909122028349
9287,2026-03-30,FR02RS001,25076503903,"[DEALS] freemir Set Wajan Panci 24 Cm Anti Lengket, Serbaguna + Tutup Kaca Gagang Kayu Anti Panas",903315.0,3,47566.82,18.990443338444738
9288,2026-03-30,FR02RS001,25370922617,[HOT] freemir original Paket Hemat Wajan Panci Set Granit Serbaguna 3pcs Anti Lengket Tutup Kaca,823947.0,2,55749.0,14.779583490286822
9289,2026-03-30,FR02RS001,22342844178,[SPECIAL] freemir Panci Gemoy Stainless 304 16cm 24cm Anti Tumpah Gagang Kayu Anti Panas + Tutup Kaca,818741.0,5,52853.48,15.490768062954416
9290,2026-03-30,FR02RS001,22497065519,[SPECIAL] freemir original Panci MPASI 16 Cm Bunga Anti Lengket Granit Coating + Tutup Kaca,801350.0,5,28562.0,28.056508647853793
9291,2026-03-30,FR02RS001,9516893263,freemir Original Panci Kukus 2 Susun Penanak Nasi 20 Menit Steamer Stainless Steel 24cm + Tutup Kaca,786856.0,3,78685.6,10.0
9292,2026-03-30,FR02RS001,23571752066,[HOT] Original freemir Panci Kukus Rebus 2/3 Susun Stainless Steel Dandang Panas Merata Serbaguna,784641.0,5,28991.02,27.06496701392362
9293,2026-03-30,FR02RS001,25869767998,[HOT] Freemir Wajan Frying Pan Granite Penggorengan Anti Lengket Serbaguna Gagang Kayu Tahan Panas,562204.0,5,31597.6,17.792617160797022
9294,2026-03-30,FR02RS001,24086963291,[UPGRADED] freemir original Tatakan Kukusan 16 / 24 cm Stainless Steel Steamer Multifungsi,547385.0,6,54738.5,10.0
9295,2026-03-30,FR02RS001,20693722763,[HOT] freemir original Wajan Panci Granit 20Cm Anti Lengket Masak Tanpa Minyak dengan Tutup Kaca,497196.0,3,9402.0,52.881940012763245
9296,2026-03-30,FR02RS001,42970720310,[HOT] freemir Original Wajan Stainless 304 20cm Desain Gagang Tunggal Silicon Anti Panas - API Series,358195.0,3,7163.9,50.0
9297,2026-03-30,FR02RS001,25920063943,"[SPECIAL] freemir original Wajan Panci 24 Cm  Anti Lengket, Lapisan Granit + Tutup Kaca",346945.0,2,21180.5,16.38039706333656
9298,2026-03-30,FR02RS001,28001136966,[SPECIAL] freemir Wajan Penggorengan 20 cm Anti Lengket Premium Gagang Kayu Sintetis Frying Pan,328500.0,3,32850.0,10.0
9299,2026-03-30,FR02RS001,23257623148,[HOT] freemir Original Wajan Panci Kuping Granite 24cm Tinggi 7.5cm  Masak Anti Lengket Premium SNI,307416.0,2,12296.64,25.0
9300,2026-03-30,FR02RS001,41470715041,[NEW] freemir original Tutup Kaca Panci Micropressure Diameter 13/20/24cm,282524.0,5,10277.48,27.489618077583224
9301,2026-03-30,FR02RS001,22687852905,[HOT] Free Bonus freemir Original Bundle Panci + Frypan MPASI 16cm Anti Lengket Penggorengan Kukusan,255226.0,1,10209.04,24.999999999999996
9302,2026-03-30,FR02RS001,26984119995,[SPECIAL] freemir Original Panci Kopi Rebus Minimalis 12cm 1.2L Granit Anti Lengket Handle Tahan Panas,252426.0,2,17630.04,14.317948229272309
9303,2026-03-30,FR02RS001,25700198333,[SPECIAL] freemir Original 2Pcs Panci Set Wok Pan Anti Lengket Penggorengan 20 Cm Sharing Tutup Kaca,249876.0,1,4997.52,49.99999999999999
9304,2026-03-30,FR02RS001,26565033748,[SPECIAL] freemir original 2in1 Wajan Panci Kuping 24 Cm Anti Lengket + Kukusan Stainless Steel,245640.0,1,24564.0,10.0
9305,2026-03-30,FR02RS001,23735471898,freemir original Spatula Silicon Tahan Panas Gagang Kayu Anti Leleh Sendok Silikon,240474.0,4,9158.2,26.257779913083354
9306,2026-03-30,FR02RS001,26957034297,[HOT] Original Wajan Panci Sauce Pan Granite Anti Lengket 20cm Gagang Kayu Premium Mpasi Approved,228472.0,2,4569.44,50.00000000000001
9307,2026-03-30,FR02RS001,26401913397,freemir original Panci 16 18 Cm Anti Lengket Panci Masak Rebus Susu MPASI Multifungsi,222332.0,3,6293.52,35.32713012749622
9308,2026-03-30,FR02RS001,21582086956,[BUNDLE] freemir Wajan Panci 24 CM Marble Anti Lengket Tutup Kaca Tebal,187110.0,1,7484.4,25.0
9309,2026-03-30,FR02RS001,19287373324,freemir original Saringan Kukusan 16/20/24 Cm Pengukus Penyaring Kukus Stainless Steel Anti Karat,183840.0,2,10471.2,17.556727022690808
9310,2026-03-30,FR02RS001,24677271868,[SPECIAL] freemir Pisau Baja Isi 3 Pcs Anti Lengket Anti Karat Tebal,183341.0,2,12999.44,14.103761392798459
9311,2026-03-30,FR02RS001,18217119004,[UPGRADED 2026] freemir Panci Kukus 2 Susun Stainless Steel Diameter 24cm Steamer Tebal Anti Karat,163473.0,1,3269.46,50.0
9312,2026-03-30,FR02RS001,26856603897,freemir original Panci Gemoy Susu MPASI 16/20 Cm Anti Lengket Anti Tumpah Tutup Kaca Serbaguna,157833.0,1,3156.66,50.0
9313,2026-03-30,FR02RS001,17287004808,[SPECIAL] freemir 4in1 Deep Fryer 304 Kentang Saringan Minyak Multifungsi + Capitan & Tutup Kaca,156267.0,1,12501.36,12.5
9314,2026-03-30,FR02RS001,54354905605,freemir Original Panci Susu 20cm Cekung Granit Coating untuk MPASI Anti Lengket - Pink,148322.0,1,1483.22,100.0
9315,2026-03-30,FR02RS001,40220579104,[HOT] Freemir original Panci Deep Frying 16 cm Stainless 304 API Series Tutup Kaca + Saringan Minyak,147362.0,1,2947.24,50.00000000000001
9316,2026-03-30,FR02RS001,27156808947,[HOT] Original freemir Panci Susu 20cm MPASI Kapasitas 1.8L Anti Lengket Gagang Tahan Panas,139592.0,1,2791.84,50.0
9317,2026-03-30,FR02RS001,27954845066,[HOT] freemir original Wajan Panci Susu Cekung Anti Lengket 20cm Gagang Tahan Panas MPASI approved,138807.0,1,13880.7,10.0
9318,2026-03-30,FR02RS001,25650341610,[SPECIAL] freemir Wajan 30cm Panggangan BBQ Grill Pan Anti Lengket Granit Coating,134227.0,1,5369.08,25.0
9319,2026-03-30,FR02RS001,25713575436,[HOT] freemir Original Wajan Frying Pan Anti Lengket Granit 16cm Serbaguna Tahan Lama Frypan Sarapan,126364.0,2,3683.94,34.30131869683002
9320,2026-03-30,FR02RS001,41828183669,[Kak Lila Exclusive] freemir Original Panci Kopi 12cm Granit Coating Gelas Kopi Anti Lengket 1.2L SNI,113985.0,1,11398.5,10.0
9321,2026-03-30,FR02RS001,23187407461,[SPECIAL] freemir Wajan Penggorengan Deep Frying Pot 13/20/24 Cm Anti Lengket dengan Peniris,112617.0,1,9009.36,12.5
9322,2026-03-30,FR02RS001,6330075247,Original freemir Parutan Bawang 9in1Multifunctional Vegetable Cutter Alat Potong Sayur Buah,106627.0,1,4265.08,25.0
9323,2026-03-30,FR02RS001,53553326155,[NEW 2026] freemir Original Pisau Dapur Stainless Steel Baja Tajam Potong Daging Praktis Awet Tahan Karat,95942.0,1,3837.68,25.0
9324,2026-03-30,FR02RS001,50402435660,[NEW 2026] freemir original Tempat Penyimpanan Makanan 1400mL Food Storage Food Grade Microwave Safe,94453.0,2,7556.24,12.5
9325,2026-03-30,FR02RS001,26323963211,[HOT] freemir Set Toples Kaca Bening 4 Pcs Penyimpanan Minyak dan Bumbu Dapur Anti Bocor 300mL 600mL,80025.0,1,8002.5,10.0
9326,2026-03-30,FR02RS001,42772804091,[NEW] freemir original Panci Mini Stainless SUS 304 15.5cm + Tutup Kaca Gagang Kayu Anti Panas,79751.0,1,3190.04,25.0
9327,2026-03-30,FR02RS001,25082436753,freemir Granite Pan 16 Cm Non Stick Wajan Fry Pan Anti Lengket Penggorengan Multifungsi - Pink/White,75050.0,1,1501.0,50.0
9328,2026-03-30,FR02RS001,7830357568,freemir 4 Pcs Set Gelas Cangkir Wheat Straw Kopi Teh Susu Mug Cangkir Air minum Warna Matte Pastel,55840.0,2,1116.8,50.0
9329,2026-03-31,FR02RS001,23184256905,[SPECIAL] freemir Original Panci Kukus Anti Lengket 24 Cm Granit Wajan Penggorengan Multifungsi SNI,14569268.0,90,1368319.08,10.647566209483829
9330,2026-03-31,FR02RS001,20290455478,[HOT] freemir Original MPASI Panci Susu 16 Cm Anti Lengket Tutup Kaca panci set lengkap food grade,10604783.0,60,605003.64,17.528461481653235
9331,2026-03-31,FR02RS001,29161554659,[SPECIAL] freemir Wajan Kuping 30 CM Jumbo Tutup Kaca Anti Lengket Granit Coating - Beige/Black,4425627.0,19,397303.38,11.139162722451543
9332,2026-03-31,FR02RS001,28056064007,[SPECIAL] freemir original Panci Susu Gemoy Granite 16 Cm Sauce Pan Anti Lengket Anti Tumpah MPASI,4027618.0,29,356010.94,11.313186049844424
9333,2026-03-31,FR02RS001,21694289808,[SPECIAL KAK LILA] freemir original Panci Kuping Kuali 20 Cm Anti Lengket Tutup Kaca Granit Coating,2746522.0,21,262255.24,10.472705902844877
9334,2026-03-31,FR02RS001,22938389269,[NEW COLOR] freemir original Frypan Wajan Penggorengan Cekung Mini 16 cm Anti Lengket Serbaguna,2540211.0,43,254021.1,10.0
9335,2026-03-31,FR02RS001,18778987712,[HOT] freemir Original Wajan Penggorengan 18/20/24cm Anti Lengket Gagang Kayu Frying Pan Serbaguna SNI,2468562.0,23,97728.3,25.259438668226093
